SMILES of Virtual Hit Molecule;Enamine ID;Rank
O=C(NCCc1c(O)cc(OC)cc1)c1cc2OC=CC(=O)c2cc1;Z1997175106;78
FC(F)(F)[C@H]1C[C@@H](CNC(=O)C=2Oc3c(c(OC)ccc3)C(=O)C=2)NC1;Z3889014326;78
O=C(OC(C)(C)C)NC(C)C1N(C(=O)c2cc3OC=CC(=O)c3cc2)CCCC1;Z1994304496;78
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1C2(CC(N)C1)COCC2;Z3520157208;78
O=C(N(CC1(O)CCOCC1)C)CN1c2c(Sc3c1cccc3)cccc2;Z2710637492;78
O=C(COC(=O)C1N(CCC(C)C)CCC1)N1c2c(Sc3c1cccc3)cccc2;Z1254056653;78
O=C(NC1C2CC3(OC)CC1CC(C3)C2)c1cc2OC=CC(=O)c2cc1;Z2001780106;78
O=C1c2c(OC3(CN(c4nc(O)c5n(C)cnc5n4)CC3)C1)cccc2;Z3718897576;78
O=C(NC1[C@H]2[C@@H]1CN(c1nc(O)c3n(C)cnc3n1)C2)C(OC)C1CC1;m_274310____14112724____12658318____15870922;78
O=C(NC1CC2(NCC1)CCCCC2)C1=C(C)C(=O)c2c(O1)cccc2;Z3134355992;78
Fc1cc2OC(C(=O)NC3C4(C(=O)OC)C(C4)CC3)=CC(=O)c2cc1;Z4027646108;78
Fc1cc2C(=O)C=C(C(=O)NC3C4(C(=O)OC)CC(C3)CC4)Oc2cc1;Z3761566379;78
Fc1cc2OC(C(=O)NC3C4CC(C(=O)OC)CC3COC4)=CC(=O)c2cc1;Z4087613549;78
O=C(Cn1c2ncnc(N)c2nc1)N1CC(O)(CNC(=O)[C@H]2[C@H](C)C2)C1;m_275592____14114974____14139992____15858030;78
O=C(N1CC(C23NCCC2CC3)CCC1)C1=C(C)C(=O)c2c(O1)cccc2;Z3138225322;78
O=C(NC(C(=O)O)C1(OC)CCC1)Nc1cc2C(=O)C=COc2cc1;m_272330____13770678____14729624;78
O=C(Cn1c2ncnc(N)c2nc1)N1CCC(c2onc(-c3c(OC)cccc3)n2)CC1;Z1870872196;78
O=C(NCCn1c2ncnc(N)c2nc1)C1ON=C(c2cc(OC)ccc2)C1;Z2719727592;78
O=C(NCC(O)CNc1nc2n(C)cnc2cn1)CC1CC(=O)OC1;m_274310____14112866____12658184____15871032;78
O=C(C)N1[C@H](C(=O)NC2CC(Nc3nc4nc[nH]c4cn3)C2)C[C@@H](O)C1;m_274310____14112710____15944884____15870074;78
O=C1NCC(O)C2(C1)CCN(c1ncnc3n(-c4ccccc4)cnc13)CC2;Z3650659446;78
O=C1N(C)c2[nH]c(N3CCC4(C(=O)NCC(O)C4)CC3)nc2C(=O)N1;s_27____13225726____1324328;78
O=C(N1C(C)CC(N2CCCC2)C1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3991898636;79
O=C(N1c2c(cccc2)CC(CCN)C1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3888457367;79
O=C(NC1(CO)CN(C(=O)C=2Oc3c(C(=O)C=2)cccc3)C1)CCCC;m_275592____15865366____13187034____14129018;79
O=C(N1[C@@H]2[C@H]([C@H](OC)C1)COC2)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3992784737;79
O=C(NCC(CO)CC1CCOCC1)C1=C(C)C(=O)c2c(O1)cccc2;Z3198318907;79
Fc1cc2OC(C(=O)NC(C)C3CN(C4CCC4)CCC3)=CC(=O)c2cc1;Z2073873770;79
O(C)c1ccc(CC2CCN(c3[nH]c4N(C)C(=O)NC(=O)c4n3)CC2)cc1;Z3556860458;79
Clc1cc2OC(C(=O)NCC3(C(=O)OC)OCCC3)=CC(=O)c2cc1;Z3708151466;79
Brc1cc2OC(C(=O)NC(CO)CC3OCCC3)=CC(=O)c2cc1;Z3987471174;79
O=C(NC1C(Oc2ccc(OCCC)cc2)CCCC1)Cn1c2ncnc(N)c2nc1;Z1221099746;79
Fc1cc2C(=O)C=C(C(=O)NC3(C)C(C(=O)OC)CCCC3)Oc2cc1;Z1580144559;79
Fc1cc2C(=O)C=C(C(=O)N3C(C(=O)OCC)(Cc4ccccc4)CCC3)Oc2cc1;Z1848666065;79
O=C(NC1CN(c2nc3nc[nH]c3cn2)CC2(C1)CC2)C(O)(C)C1CC1;m_274310____15938082____15940274____15870074;79
O=C(NC1(C(=O)OC)COc2c(cccc2)C1)C(C)n1c2ncnc(N)c2nc1;Z2648334505;79
O=C(N1CC(O)CN(c2nc3ncn(C)c3cn2)CC1)C1C[C@H]2[C@@H](C1)C2;m_274310____15937446____14119060____15871096;79
O=C(CN1C(=O)N(CC(C)C)c2ncn(CCOC)c2C1=O)N1C(c2cc(OC)ccc2)CCC1;Z654412188;79
O=C(CCn1c2ncnc(N)c2nc1)N1[C@H](C(OC(C)(C)C)=O)C[C@H](O)C1;Z2721808728;79
O=C(NCC(O)CNc1ncnc2n(CC)cnc12)C12CC(CC1)CC2;m_274310____14112866____14116926____12359766;79
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1C[C@H](C)[C@H](C(=O)OC)CC1;Z2715691908;80
O=C(N1CC2(OCC(C(=O)OC)C2)C1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3896573403;80
Clc1cc2C(=O)C=C(C(=O)NC(CCN3CCCCCC3)(C)C)Oc2cc1;Z1726309703;80
FC(F)(F)Oc1c(CN(C(=O)CCc2[nH]c3C(=O)NC(=O)N(C)c3n2)C2CCCC2)cccc1;Z1129106216;80
Clc1cc2OC(C(=O)NCC(CO)CC3CCOCC3)=CC(=O)c2cc1;Z2373267259;80
O=C(NC1C(CO)CCN(c2nc3nc[nH]c3cn2)CC1)CCOC;m_274310____15937892____12170234____15870074;80
FC(C(=O)N1CC(O)(CNc2ncnc3nc[nH]c23)C1)C1COCC1;m_274310____15938070____15944434____12649998;80
O=C(NC[C@@H](Nc1nc2nc[nH]c2cn1)CO)[C@H]1[C@H](c2ccccc2)C1;m_274310____15937766____14117822____15870074;80
O=C(NCCC1(O)CN(c2ncnc3nc[nH]c23)C1)C1C(C)CC(=O)N1;m_274310____15937540____15942600____12649998;80
O=C(NCCC1(O)CN(c2nc3ncn(C)c3cn2)C1)C1NC(=O)CC1;m_274310____15937540____15939670____15871096;80
O=C(NCC(Nc1ncnc2nc[nH]c12)C(C)C)CC1CC(O)CC1;m_274310____14112856____15944068____12649998;80
O=C(NC1(C2(O)CCN(c3ncnc4nc[nH]c34)CC2)CC1)C(CC)C;m_274310____15938318____12657900____12649998;80
O=C(NCCO)C1CCN(c2ncnc3n(-c4ccccc4)cnc23)CC1;Z2610927406;80
Fc1cc2OC(C(=O)OC(C(=O)N(Cc3ccc(OC)cc3)C)C(C)C)=CC(=O)c2cc1;Z2081186863;81
Brc1cc2OC(C(=O)N3C(CCCO)(C)CCC3)=CC(=O)c2cc1;Z3845705827;81
O=C(N(Cc1c(OC)ccc2c1cccc2)C1CCCC1)CCn1c2C(=O)N(C)C(=O)N(C)c2nc1;Z1090692042;81
Brc1cc2OC(C(=O)N3C[C@H]4N(C[C@H](O)C4)CC3)=CC(=O)c2cc1;Z3985924283;81
O=C(OC)C(CNC(=O)Cn1c2ncnc(N)c2nc1)Cc1ccc(OCC)cc1;Z1145538770;81
O=C(NC1C2CC(N)CC1COC2)CN1c2c(Sc3c1cccc3)cccc2;Z2826278503;81
O=C(NCC1C2(N(c3nc(O)c4n(C)cnc4n3)CC1)CC2)C1(O)CC1;m_274310____15938374____15941446____15870922;81
O=C(CCc1[nH]c2C(=O)NC(=O)N(C)c2n1)N1CC(Cc2cc(OC)cc(OC)c2)C1;Z1346003518;81
Clc1cc2C(=O)C=C(C(=O)NC3C4(C(OCC)C3)OCCC4)Oc2cc1;Z1675995033;81
O=C([C@H](O)C(C)C)N1CC2N(c3nc4n(C)cnc4cn3)C(C1)CCC2;m_274310____14112912____12658344____15871032;81
O=C(NC1C(O)CN(c2nc3nc[nH]c3cn2)CC1)C1(C)NC(=O)CC1;m_274310____14113432____15939524____15870074;81
Clc1nc(N2CCC(C(O)c3cc(OC)ccc3)CC2)c2[nH]cnc2n1;Z2973783365;81
FC(F)(F)c1nc(N2C(C3COCCC3)CC(O)C2)nc2[nH]cnc12;Z3558747490;81
FC(F)(F)c1[nH]c2ncnc(N3C(C4COCCC4)CC(O)C3)c2n1;Z3558747498;81
O=C(NCC1C2C1CN(c1ncnc3nc[nH]c13)C2)CC1(O)COCC1;m_274310____14113134____15941282____12649998;81
