SMILES of Virtual Hit Molecule;Enamine ID;Rank
O=C1N(C)c2nc(CN(Cc3ccccc3)CC3(O)c4c(cccc4)CC3)n(C)c2C(=O)N1;Z1499053601;67
O=C(NC1C(C)N(c2nc(C(=O)OC)c3nc[nH]c3n2)CCC1)CO;m_274310____14113182____15943396____15870962;67
Fc1c(O)cc(C2CN(c3n(C)c4C(=O)N(C)C(=O)N(C)c4n3)CCC2)cc1;Z3561982948;67
O=C(NC(C(=O)N1CCC(CO)CC1)CC(C)C)Cn1c2ncnc(N)c2nc1;Z1604651730;67
O=C(NC1C2(CN(c3nc4n(C)cnc4cn3)CCC2)CCCC1)CO;m_274310____15938156____15943396____15871032;68
O=C(OC)CC1CC2C(CN(c3nc(O)c4n(C)cnc4n3)CC2)CC1;Z3718936280;68
FC(F)(F)Oc1cc(C2(O)CCN(c3[nH]c4C(=O)N(C)C(=O)N(C)c4n3)CC2)ccc1;Z2157638352;68
O=C(NC1C2N(c3nc4n(C)cnc4cn3)CC(C1)CC2)CC(OC)C;m_274310____15937606____12658018____15871032;68
Clc1cc(C(=O)N2C(C(=O)OCc3n(C)c4C(=O)NC(=O)N(C)c4n3)CCC2)c(OC)cc1;Z847459836;68
O=C(NC1C(C)(C)C2N(C(=O)c3ncnc4nc[nH]c34)CCCC12)CO;m_275592____14114516____15841508____15863234;68
O=C(NC1C(C)(C)C2N(c3nc4ncn(C)c4cn3)CCCC12)CO;m_274310____14113376____15943396____15871096;68
O=C(CC1(O)COCC1)N1C[C@H]2[C@@H](C1)CN(c1nc3nc[nH]c3cn1)C2;m_274310____14112980____15941282____15870074;68
Clc1nc(NCC2CC(NC(=O)C3(O)CC3)CC2)c2[nH]cnc2n1;m_274310____14113186____15941446____15867404;68
O=C(NCC1C2(CCN(c3ncnc4n(CC)cnc34)C1)CCC2)CO;m_274310____15937844____15943396____12359766;68
O=C(CCn1c2ncnc(N)c2nc1)N1C2(C(O)CC1)CSCC2;Z2647816911;68
O=C(Cn1c2ncnc(N)c2nc1)N1C2C(OC)C3CC2C(C1)C3;Z2089967489;68
O=C(N(CC(O)CN(C)c1ncnc2nc[nH]c12)C)C1COCCC1;m_274310____14113198____12658032____12649998;68
O=C(NC1(C2N(c3nc4nc[nH]c4cn3)CCC2)CC1)CC(OC)CC;m_274310____15938234____15945216____15870074;68
Clc1nc(N2CC3(Oc4c(C(=O)C3)cccc4)CC2)c2[nH]cnc2n1;Z2972757315;68
Clc1nc(N2CC3(Oc4c(cccc4)C2)CCOCC3)c2[nH]c(O)nc2n1;Z3718916239;68
O=C1N(C)C(=O)c2nc(CN3CC4(Oc5c(C(=O)C4)cccc5)CC3)[nH]c2N1C;Z2330694713;68
FC(F)(F)Oc1c(C2(F)CCN(C(=O)Cn3c4ncnc(N)c4nc3)CC2)cccc1;Z1987777924;68
O(C)c1ccc(C(NCCn2c3C(=O)N(C)C(=O)N(C)c3nc2)C2CCOCC2)cc1;Z1613221888;68
O=C(N1c2c(c(OC)cc(OC)c2)CCC1)c1ncnc2nc[nH]c12;Z3575657653;68
O=C(NCC1C(C)(C)CCN(c2nc3nc[nH]c3cn2)C1)C1(OC)CC1;m_274310____15937798____15941572____15870074;68
O=C(C(O)C)N1C(C)CC(Nc2nc(C(=O)OC)c3nc[nH]c3n2)C1;m_274310____14113176____15943424____15870962;68
Fc1ccc(OCC(O)CNC(=O)CCn2c3ncnc(N)c3nc2)cc1;Z2633554068;69
S(CC(C(=O)NCC1(O)CC(Nc2ncnc3nc[nH]c23)C1)C)C;m_274310____15938284____12658054____12649998;69
O=C(NCC1N(c2nc3nc[nH]c3cn2)CCC1C)CC(O)(C)C1CC1;m_274310____15937876____12658210____15870074;69
FC(F)(F)C1CC(O)(CNC(=O)Cn2c3ncnc(N)c3nc2)CCC1;Z1768543764;69
O=C(N1CC(O)(C(NC(=O)C2CC2)C)CC1)c1ncnc2nc[nH]c12;m_275592____15865588____13186882____15863234;69
Clc1nc(N2C3C(NC(=O)CO)CCC(C3)CC2)c2[nH]cnc2n1;m_274310____15937982____15943396____15867404;69
FC1(F)CCC(OC)(CNC(=O)CCc2[nH]c3C(=O)NC(=O)N(C)c3n2)CC1;Z2644029647;69
O=C(NCC[C@H]1[C@H](Cc2ccccc2)C1)CCCn1c2ncnc(N)c2nc1;Z3205347148;69
O=C(CCc1[nH]c2C(=O)NC(=O)N(C)c2n1)N1C(CO)(CC(C)C)CCC1;Z1834109473;69
Clc1nc(N2C3(C(NC(=O)C(O)C)CC2)CCC3)c2[nH]cnc2n1;m_274310____15937660____15943424____15867404;69
Clc1nc(N2C3C(NC(=O)CO)(CC2)CCC3)c2ncn(C)c2n1;m_274310____14113178____15943396____15870608;69
Clc1nc(N2C3(C(NC(=O)CO)CC2)CCC3)c2n(C)cnc2n1;m_274310____15937660____15943396____15870128;69
O=C(NC1CC2(C1)CC(CNc1nc3nc[nH]c3cn1)C2)C1(OC)CC1;m_274310____15938266____15941572____15870074;69
O=C(N1CC(O)CN(c2nc3nc[nH]c3cn2)CC1)C1(COC)CC1;m_274310____15937446____14118776____15870074;69
O=C(NCCC1CC(Nc2nc3ncn(C)c3cn2)C1)C(OC)C1CC1;m_274310____15937752____12658318____15871096;69
O=C(CN(C)c1ncnc2nc[nH]c12)N1C(C)CCC2(OCc3c2cccc3)C1;Z3624976624;69
O=C1N(C)C(=O)c2n(CCN3Cc4c(ccc(O)c4)CCC3)cnc2N1C;Z3881153365;69
O=C(NC1C2(CN(c3nc(O)c4n(C)cnc4n3)C2)CCC1)COC;m_274310____15937854____12170228____15870922;69
Clc1nc(NC2CC(O)(CNC(=O)C(C)C)C2)c2n(C)cnc2n1;m_274310____15938284____12657894____15870128;70
Clc1nc(NC2CC(O)(CNC(=O)CCC)C2)c2ncn(C)c2n1;m_274310____15938284____12657760____15870608;70
O=C(NC[C@@H](Nc1ncnc2nc[nH]c12)CO)C1C(C(O)C)C1;m_274310____15937766____15944102____12649998;70
Clc1nc(N2C(C3COCCC3)CC(O)C2)c2ncn(C)c2n1;Z3718893830;70
O=C(NC1(C(=O)OCCn2c3C(=O)N(C)C(=O)N(C)c3nc2)c2c(cccc2)CCC1)C;Z1074614700;70
Oc1nc(N2C(C3COCCC3)CC(O)C2)nc2ncn(C)c12;Z3718893824;70
O=C(C)N1CC2C(NCc3n(CCOC)c4C(=O)NC(=O)N(CCC)c4n3)CCCC2C1;Z2149936016;70
O=C(Nc1ncnc2[nH]cnc12)C(OC(=O)C1(NC(=O)C)c2c(cccc2)CCC1)C;Z1303835185;70
Fc1ccc(CC2(C(=O)N(CCn3c4ncnc(N)c4nc3)C)OCCC2)cc1;Z3359819420;70
O=C(NCC1CN(c2nc3nc[nH]c3cn2)C(C)C1)CC1(OC)CCC1;m_274310____15938344____12658290____15870074;70
FC1(CO)CC(C(=O)N2CC(O)(CNc3ncnc4nc[nH]c34)C2)C1;m_274310____15938070____15944288____12649998;70
O=C(NC1CC(C)N(c2ncnc3nc[nH]c23)CC1)C1C(OC)CCC1;m_274310____14113062____14121250____12649998;70
O=C(NCC(Nc1nc2nc[nH]c2cn1)CC)C1(CO)OCCC1;m_274310____14112808____15941372____15870074;70
O=C(CCc1[nH]c2C(=O)NC(=O)N(C)c2n1)N1c2c3c(C(=O)CCC3C1)ccc2;Z1703924711;70
O=C(NC1C2C(CN(c3nc4nc[nH]c4cn3)C2)C1)C1(COC)CCC1;m_274310____15937524____14118856____15870074;70
O=C(Cn1c2ncnc(N)c2nc1)N1CC2C(C(=O)OC)CC(C1)C2;m_22____15732734____3937074;70
O=C(NC1(C2CN(c3ncnc4nc[nH]c34)CC2)CC1)CC(OC)CC;m_274310____15937690____15945216____12649998;70
